,index,country,year,population,gdp,co2,co2_growth_prct
5160,22480,Kiribati,1991,76627.0,,0.022,0.0
5161,22481,Kiribati,1992,77922.0,,0.026,16.667
5162,22482,Kiribati,1993,79110.0,,0.029,14.286
5163,22483,Kiribati,1994,80280.0,,0.029,0.0
5164,22484,Kiribati,1995,81497.0,,0.029,0.0
5165,22485,Kiribati,1996,82848.0,,0.029,0.0
5166,22486,Kiribati,1997,84319.0,,0.029,0.0
5167,22487,Kiribati,1998,85817.0,,0.029,0.0
5168,22488,Kiribati,1999,87309.0,,0.029,0.0
5169,22489,Kiribati,2000,88840.0,,0.033,12.5
5170,22490,Kiribati,2001,90543.0,,0.029,-11.111
5171,22491,Kiribati,2002,92408.0,,0.044,50.0
5172,22492,Kiribati,2003,94316.0,,0.048,8.333
5173,22493,Kiribati,2004,96239.0,,0.048,0.0
5174,22494,Kiribati,2005,98181.0,,0.062,30.769
5175,22495,Kiribati,2006,100095.0,,0.066,5.882
5176,22496,Kiribati,2007,102013.0,,0.059,-11.111
5177,22497,Kiribati,2008,103981.0,,0.066,12.5
5178,22498,Kiribati,2009,106011.0,,0.055,-16.667
5179,22499,Kiribati,2010,108011.0,,0.059,6.667
5180,22500,Kiribati,2011,109887.0,,0.055,-6.25
5181,22501,Kiribati,2012,111630.0,,0.051,-6.667
5182,22502,Kiribati,2013,113316.0,,0.051,0.0
5183,22503,Kiribati,2014,115002.0,,0.059,14.286
5184,22504,Kiribati,2015,116717.0,,0.055,-6.25
5185,22505,Kiribati,2016,118529.0,,0.055,0.0
5186,22506,Kiribati,2017,120378.0,,0.066,20.0
5187,22507,Kiribati,2018,122276.0,,0.066,0.0
5188,22508,Kiribati,2019,124252.0,,0.066,0.0
5189,22509,Kiribati,2020,126473.0,,0.07,5.542
5190,22510,Kiribati,2021,128883.0,,0.072,2.767
5191,22511,Kosovo,2008,1803379.0,,7.387,
5192,22512,Kosovo,2009,1797465.0,,8.13,10.069
5193,22513,Kosovo,2010,1792559.0,,8.372,2.974
5194,22514,Kosovo,2011,1799340.0,,8.314,-0.7
5195,22515,Kosovo,2012,1811418.0,,7.874,-5.289
5196,22516,Kosovo,2013,1805676.0,,8.006,1.675
5197,22517,Kosovo,2014,1777812.0,,7.126,-10.984
5198,22518,Kosovo,2015,1759122.0,,8.336,16.967
5199,22519,Kosovo,2016,1750724.0,,8.856,6.242
5200,22520,Kosovo,2017,1731670.0,,8.094,-8.606
5201,22521,Kosovo,2018,1709966.0,,8.149,0.679
5202,22522,Kosovo,2019,1686856.0,,8.497,4.272
5203,22523,Kosovo,2020,1670702.0,,8.522,0.294
5204,22524,Kosovo,2021,1662022.0,,5.644,-33.765
5205,22655,Kuwait,1980,1493882.0,28976093184.0,24.616,39.645
5206,22656,Kuwait,1981,1573030.0,23490748416.0,25.14,2.126
5207,22657,Kuwait,1982,1652931.0,20732805120.0,21.09,-16.107
5208,22658,Kuwait,1983,1736039.0,22378727424.0,21.541,2.138
5209,22659,Kuwait,1984,1813998.0,23551125504.0,28.285,31.308
5210,22660,Kuwait,1985,1888982.0,22552705024.0,29.07,2.775
5211,22661,Kuwait,1986,1968093.0,24471404544.0,35.23,21.19
5212,22662,Kuwait,1987,2048485.0,23484702720.0,31.378,-10.935
5213,22663,Kuwait,1988,2129160.0,24303263744.0,32.825,4.612
5214,22664,Kuwait,1989,2210017.0,26123149312.0,35.772,8.976
5215,22665,Kuwait,1990,1674942.0,20899600384.0,37.807,5.69
5216,22666,Kuwait,1991,1339505.0,13104828416.0,492.841,1203.57
5217,22667,Kuwait,1992,1620639.0,25347045376.0,29.648,-93.984
5218,22668,Kuwait,1993,1653651.0,36160745472.0,49.129,65.707
5219,22669,Kuwait,1994,1641113.0,41613418496.0,55.226,12.409
5220,22670,Kuwait,1995,1655228.0,45232791552.0,54.59,-1.152
5221,22671,Kuwait,1996,1703318.0,49248518144.0,49.914,-8.566
5222,22672,Kuwait,1997,1761473.0,55092477952.0,54.671,9.531
5223,22673,Kuwait,1998,1819553.0,62392897536.0,51.56,-5.689
5224,22674,Kuwait,1999,1877433.0,66539048960.0,53.823,4.388
5225,22675,Kuwait,2000,1934910.0,74939588608.0,53.385,-0.812
5226,22676,Kuwait,2001,1991676.0,80040304640.0,57.485,7.68
5227,22677,Kuwait,2002,2047368.0,87259471872.0,57.981,0.862
5228,22678,Kuwait,2003,2101512.0,107858198528.0,59.624,2.834
5229,22679,Kuwait,2004,2153485.0,125773627392.0,63.109,5.845
5230,22680,Kuwait,2005,2235409.0,146114084864.0,71.166,12.767
5231,22681,Kuwait,2006,2363417.0,166329810944.0,73.39,3.125
5232,22682,Kuwait,2007,2506774.0,187112488960.0,74.875,2.024
5233,22683,Kuwait,2008,2650941.0,204012240896.0,82.297,9.912
5234,22684,Kuwait,2009,2795553.0,202080960512.0,86.955,5.66
5235,22685,Kuwait,2010,2943364.0,210625822720.0,89.272,2.665
5236,22686,Kuwait,2011,3143827.0,249781665792.0,86.263,-3.371
5237,22687,Kuwait,2012,3394668.0,269770326016.0,101.766,17.972
5238,22688,Kuwait,2013,3646520.0,271291449344.0,83.723,-17.73
5239,22689,Kuwait,2014,3761590.0,273583177728.0,75.624,-9.674
5240,22690,Kuwait,2015,3908745.0,279780196352.0,92.448,22.247
5241,22691,Kuwait,2016,4048090.0,287235571712.0,101.897,10.221
5242,22692,Kuwait,2017,4124904.0,273706762240.0,95.938,-5.848
5243,22693,Kuwait,2018,4317190.0,277117140992.0,97.045,1.155
5244,22694,Kuwait,2019,4441105.0,,104.361,7.538
5245,22695,Kuwait,2020,4360451.0,,99.779,-4.39
5246,22696,Kuwait,2021,4250111.0,,106.134,6.37
5247,22697,Kuwaiti Oil Fires (GCP),1991,,,477.925,
5248,22832,Kyrgyzstan,1980,3691213.0,21185714176.0,19.892,3.891
5249,22833,Kyrgyzstan,1981,3764509.0,21362532352.0,19.508,-1.929
5250,22834,Kyrgyzstan,1982,3840965.0,21544910848.0,19.869,1.85
5251,22835,Kyrgyzstan,1983,3922269.0,23019999232.0,20.146,1.394
5252,22836,Kyrgyzstan,1984,3997749.0,23354345472.0,20.317,0.847
5253,22837,Kyrgyzstan,1985,4064857.0,22495180800.0,21.904,7.814
5254,22838,Kyrgyzstan,1986,4132792.0,22136344576.0,21.902,-0.007
5255,22839,Kyrgyzstan,1987,4202473.0,21884309504.0,21.306,-2.725
5256,22840,Kyrgyzstan,1988,4272638.0,24099774464.0,21.446,0.658
5257,22841,Kyrgyzstan,1989,4335810.0,24601434112.0,20.828,-2.881
5258,22842,Kyrgyzstan,1990,4394738.0,25164234752.0,19.322,-7.23
5259,22843,Kyrgyzstan,1991,4456096.0,22948294656.0,15.957,-17.418
5260,22844,Kyrgyzstan,1992,4501258.0,19580876800.0,11.081,-30.557
5261,22845,Kyrgyzstan,1993,4507638.0,16865844224.0,8.502,-23.27
5262,22846,Kyrgyzstan,1994,4530904.0,13389775872.0,6.147,-27.701
5263,22847,Kyrgyzstan,1995,4596457.0,12537071616.0,4.512,-26.606
5264,22848,Kyrgyzstan,1996,4666586.0,13289590784.0,5.664,25.547
5265,22849,Kyrgyzstan,1997,4738384.0,14463592448.0,5.575,-1.58
5266,22850,Kyrgyzstan,1998,4810415.0,14624162816.0,5.915,6.097
5267,22851,Kyrgyzstan,1999,4878916.0,15009657856.0,4.648,-21.406
5268,22852,Kyrgyzstan,2000,4935185.0,15667579904.0,4.602,-0.989
5269,22853,Kyrgyzstan,2001,4981443.0,16336560128.0,3.861,-16.101
5270,22854,Kyrgyzstan,2002,5026646.0,16170502144.0,4.921,27.436
5271,22855,Kyrgyzstan,2003,5078276.0,17135749120.0,5.382,9.364
5272,22856,Kyrgyzstan,2004,5137043.0,18155683840.0,5.808,7.921
5273,22857,Kyrgyzstan,2005,5193112.0,17942169600.0,5.515,-5.05
5274,22858,Kyrgyzstan,2006,5246785.0,18316494848.0,5.419,-1.731
5275,22859,Kyrgyzstan,2007,5294777.0,19684079616.0,6.519,20.295
5276,22860,Kyrgyzstan,2008,5345425.0,20960393216.0,7.547,15.77
5277,22861,Kyrgyzstan,2009,5414084.0,21348214784.0,6.737,-10.738
5278,22862,Kyrgyzstan,2010,5483781.0,21037254656.0,6.314,-6.274
5279,22863,Kyrgyzstan,2011,5552339.0,22069688320.0,7.554,19.632
5280,22864,Kyrgyzstan,2012,5631955.0,22051598336.0,9.998,32.368
5281,22865,Kyrgyzstan,2013,5719561.0,24453877760.0,9.658,-3.401
5282,22866,Kyrgyzstan,2014,5814426.0,25441021952.0,10.095,4.526
5283,22867,Kyrgyzstan,2015,5914985.0,26325837824.0,10.279,1.817
5284,22868,Kyrgyzstan,2016,6018303.0,27316666368.0,9.646,-6.155
5285,22869,Kyrgyzstan,2017,6121266.0,28611477504.0,9.348,-3.091
5286,22870,Kyrgyzstan,2018,6223503.0,29601148928.0,11.105,18.79
5287,22871,Kyrgyzstan,2019,6323643.0,,9.03,-18.679
5288,22872,Kyrgyzstan,2020,6424880.0,,8.489,-5.997
5289,22873,Kyrgyzstan,2021,6527742.0,,9.308,9.653
5290,23004,Laos,1980,3297520.0,3470821888.0,0.187,-16.393
5291,23005,Laos,1981,3370998.0,4001062912.0,0.15,-19.608
5292,23006,Laos,1982,3453694.0,4284216064.0,0.158,4.878
5293,23007,Laos,1983,3543868.0,4484085248.0,0.18,13.953
5294,23008,Laos,1984,3639964.0,4807488000.0,0.183,2.041
5295,23009,Laos,1985,3741609.0,5053974016.0,0.205,12.0
5296,23010,Laos,1986,3848392.0,5300658176.0,0.209,1.786
5297,23011,Laos,1987,3959701.0,5223150080.0,0.213,1.754
5298,23012,Laos,1988,4074966.0,5118280192.0,0.213,0.0
5299,23013,Laos,1989,4193540.0,5846232064.0,0.231,8.621
5300,23014,Laos,1990,4314442.0,6235010048.0,0.513,122.222
5301,23015,Laos,1991,4437233.0,6550550528.0,0.546,6.429
5302,23016,Laos,1992,4561117.0,6965636096.0,0.593,8.571
5303,23017,Laos,1993,4685293.0,7432922112.0,0.607,2.48
5304,23018,Laos,1994,4807956.0,8095761920.0,0.634,4.418
5305,23019,Laos,1995,4927432.0,8730281984.0,0.671,5.776
5306,23020,Laos,1996,5043920.0,9400684544.0,0.75,11.774
5307,23021,Laos,1997,5150539.0,10121303040.0,0.792,5.67
5308,23022,Laos,1998,5246922.0,10598967296.0,0.82,3.49
5309,23023,Laos,1999,5340060.0,11458882560.0,0.846,3.142
5310,23024,Laos,2000,5430862.0,12209285120.0,0.96,13.544
5311,23025,Laos,2001,5519714.0,13005703168.0,1.063,10.651
5312,23026,Laos,2002,5606103.0,13872425984.0,1.166,9.699
5313,23027,Laos,2003,5689072.0,14843718656.0,1.221,4.735
5314,23028,Laos,2004,5768170.0,16000772096.0,1.282,5.039
5315,23029,Laos,2005,5852969.0,17208610816.0,1.337,4.252
5316,23030,Laos,2006,5946597.0,17176979456.0,1.757,31.437
5317,23031,Laos,2007,6041355.0,20454811648.0,1.835,4.441
5318,23032,Laos,2008,6135863.0,22210959360.0,2.131,16.125
5319,23033,Laos,2009,6229933.0,24050841600.0,2.667,25.154
5320,23034,Laos,2010,6323425.0,26198018048.0,3.005,12.636
5321,23035,Laos,2011,6416331.0,28505276416.0,3.17,5.511
5322,23036,Laos,2012,6508806.0,30756620288.0,3.398,7.188
5323,23037,Laos,2013,6600736.0,33213894656.0,4.261,25.403
5324,23038,Laos,2014,6691467.0,35727802368.0,4.45,4.424
5325,23039,Laos,2015,6787420.0,38423805952.0,9.229,107.413
5326,23040,Laos,2016,6891366.0,41124319232.0,16.458,78.326
5327,23041,Laos,2017,6997925.0,43945238528.0,19.684,19.6
5328,23042,Laos,2018,7105008.0,46666960896.0,20.558,4.441
5329,23043,Laos,2019,7212058.0,,19.596,-4.679
5330,23044,Laos,2020,7319397.0,,20.488,4.55
5331,23045,Laos,2021,7425055.0,,20.778,1.414
5332,23180,Latvia,1980,2572039.0,34684694528.0,23.372,3.931
5333,23181,Latvia,1981,2588054.0,35441553408.0,22.942,-1.839
5334,23182,Latvia,1982,2604944.0,36216127488.0,23.373,1.881
5335,23183,Latvia,1983,2623160.0,36943818752.0,23.713,1.454
5336,23184,Latvia,1984,2640609.0,37996957696.0,23.928,0.906
5337,23185,Latvia,1985,2655099.0,37201219584.0,25.793,7.796
5338,23186,Latvia,1986,2668865.0,38189518848.0,23.588,-8.551
5339,23187,Latvia,1987,2681830.0,38039138304.0,19.28,-18.264
5340,23188,Latvia,1988,2690475.0,39628009472.0,18.853,-2.213
5341,23189,Latvia,1989,2693388.0,41772724224.0,17.931,-4.889
5342,23190,Latvia,1990,2689398.0,42100703232.0,19.661,9.649
5343,23191,Latvia,1991,2678970.0,36517597184.0,17.919,-8.86
5344,23192,Latvia,1992,2662885.0,24608100352.0,14.193,-20.793
5345,23193,Latvia,1993,2638889.0,21636016128.0,11.921,-16.006
5346,23194,Latvia,1994,2606464.0,21944829952.0,10.37,-13.014
5347,23195,Latvia,1995,2570150.0,21646094336.0,9.134,-11.921
5348,23196,Latvia,1996,2534288.0,21989048320.0,9.212,0.851
5349,23197,Latvia,1997,2498881.0,23781386240.0,8.68,-5.773
5350,23198,Latvia,1998,2462333.0,25140078592.0,8.306,-4.308
5351,23199,Latvia,1999,2426357.0,25600796672.0,7.718,-7.081
5352,23200,Latvia,2000,2392536.0,26780788736.0,7.081,-8.244
5353,23201,Latvia,2001,2359255.0,28293371904.0,7.496,5.858
5354,23202,Latvia,2002,2326150.0,30072958976.0,7.52,0.319
5355,23203,Latvia,2003,2294342.0,32361883648.0,7.726,2.734
5356,23204,Latvia,2004,2263453.0,34792599552.0,7.731,0.066
5357,23205,Latvia,2005,2233165.0,38221836288.0,7.81,1.029
5358,23206,Latvia,2006,2203917.0,42441265152.0,8.31,6.393
5359,23207,Latvia,2007,2176059.0,46307684352.0,8.637,3.938
5360,23208,Latvia,2008,2150411.0,44298825728.0,8.198,-5.085
5361,23209,Latvia,2009,2126268.0,37661278208.0,7.456,-9.05
5362,23210,Latvia,2010,2101537.0,35958493184.0,8.554,14.728
5363,23211,Latvia,2011,2076974.0,37962579968.0,7.811,-8.689
5364,23212,Latvia,2012,2053635.0,39482474496.0,7.519,-3.731
5365,23213,Latvia,2013,2031491.0,40519245824.0,7.368,-2.008
5366,23214,Latvia,2014,2011040.0,41379799040.0,7.172,-2.666
5367,23215,Latvia,2015,1991951.0,42500100096.0,7.262,1.257
5368,23216,Latvia,2016,1973477.0,43297222656.0,7.21,-0.713
5369,23217,Latvia,2017,1954861.0,44937031680.0,7.215,0.064
5370,23218,Latvia,2018,1935632.0,46862479360.0,7.859,8.932
5371,23219,Latvia,2019,1916552.0,,7.649,-2.681
5372,23220,Latvia,2020,1897057.0,,6.994,-8.558
5373,23221,Latvia,2021,1873926.0,,7.266,3.89
5374,23352,Lebanon,1980,2963707.0,14227048448.0,5.89,1.807
5375,23353,Lebanon,1981,3027229.0,14025617408.0,5.844,-0.773
5376,23354,Lebanon,1982,3070139.0,8719515648.0,5.719,-2.136
5377,23355,Lebanon,1983,3106996.0,10518242304.0,6.942,21.379
5378,23356,Lebanon,1984,3163561.0,14929918976.0,6.713,-3.299
5379,23357,Lebanon,1985,3226746.0,18218143744.0,7.765,15.667
5380,23358,Lebanon,1986,3308021.0,16681318400.0,7.478,-3.689
5381,23359,Lebanon,1987,3390870.0,19174717440.0,7.67,2.566
5382,23360,Lebanon,1988,3457153.0,13586211840.0,7.346,-4.233
5383,23361,Lebanon,1989,3525517.0,7735714304.0,7.721,5.107
5384,23362,Lebanon,1990,3593705.0,9719894016.0,7.868,1.909
5385,23363,Lebanon,1991,3666735.0,14203284480.0,8.115,3.139
5386,23364,Lebanon,1992,3745410.0,15962286080.0,9.727,19.861
5387,23365,Lebanon,1993,3818800.0,18432083968.0,10.355,6.456
5388,23366,Lebanon,1994,3888152.0,21360836608.0,11.111,7.3
5389,23367,Lebanon,1995,3959642.0,24166459392.0,12.255,10.296
5390,23368,Lebanon,1996,4034250.0,26645041152.0,12.753,4.064
5391,23369,Lebanon,1997,4107559.0,27053602816.0,15.099,18.395
5392,23370,Lebanon,1998,4178786.0,29027624960.0,16.286,7.867
5393,23371,Lebanon,1999,4250024.0,30099941376.0,16.43,0.879
5394,23372,Lebanon,2000,4320650.0,31977721856.0,15.466,-5.864
5395,23373,Lebanon,2001,4389201.0,35144531968.0,16.407,6.08
5396,23374,Lebanon,2002,4446663.0,38760996864.0,16.244,-0.993
5397,23375,Lebanon,2003,4504807.0,42758062080.0,18.529,14.069
5398,23376,Lebanon,2004,4574799.0,48734072832.0,17.208,-7.127
5399,23377,Lebanon,2005,4643052.0,52444897280.0,16.65,-3.244
5400,23378,Lebanon,2006,4719874.0,54750392320.0,14.792,-11.158
5401,23379,Lebanon,2007,4809608.0,60406931456.0,13.746,-7.073
5402,23380,Lebanon,2008,4887615.0,66812624896.0,17.418,26.711
5403,23381,Lebanon,2009,4951138.0,75927797760.0,20.958,20.323
5404,23382,Lebanon,2010,4995799.0,86947323904.0,19.997,-4.585
5405,23383,Lebanon,2011,5045061.0,94869528576.0,20.264,1.338
5406,23384,Lebanon,2012,5178338.0,101518524416.0,22.332,10.205
5407,23385,Lebanon,2013,5678859.0,100029005824.0,22.163,-0.755
5408,23386,Lebanon,2014,6274345.0,94385545216.0,23.992,8.251
5409,23387,Lebanon,2015,6398941.0,95081783296.0,25.735,7.263
5410,23388,Lebanon,2016,6258628.0,97868324864.0,26.457,2.808
5411,23389,Lebanon,2017,6109255.0,98701180928.0,27.846,5.25
5412,23390,Lebanon,2018,5950842.0,96800194560.0,26.203,-5.902
5413,23391,Lebanon,2019,5781912.0,,26.4,0.753
5414,23392,Lebanon,2020,5662924.0,,24.475,-7.292
5415,23393,Lebanon,2021,5592626.0,,24.959,1.977
5416,23531,Lesotho,1980,1407685.0,2159450880.0,,
5417,23532,Lesotho,1981,1447508.0,2181779968.0,,
5418,23533,Lesotho,1982,1488398.0,2258407936.0,,
5419,23534,Lesotho,1983,1530334.0,2296230912.0,,
5420,23535,Lesotho,1984,1573278.0,2400978944.0,,
5421,23536,Lesotho,1985,1616700.0,2483200000.0,,
5422,23537,Lesotho,1986,1659800.0,2610615040.0,,
5423,23538,Lesotho,1987,1698946.0,2619535872.0,,
5424,23539,Lesotho,1988,1733736.0,2855719936.0,,
5425,23540,Lesotho,1989,1767094.0,3019896064.0,,
5426,23541,Lesotho,1990,1799004.0,3205046016.0,1.473,
5427,23542,Lesotho,1991,1829515.0,3210336512.0,1.528,3.731
5428,23543,Lesotho,1992,1858515.0,3373567232.0,1.587,3.837
5429,23544,Lesotho,1993,1885486.0,3409484032.0,1.634,3.002
5430,23545,Lesotho,1994,1910648.0,3499928320.0,1.674,2.466
5431,23546,Lesotho,1995,1934085.0,3490315776.0,1.707,1.969
5432,23547,Lesotho,1996,1955102.0,3610274048.0,1.737,1.717
5433,23548,Lesotho,1997,1972588.0,3655545088.0,1.77,1.899
5434,23549,Lesotho,1998,1985651.0,3647322880.0,1.803,1.863
5435,23550,Lesotho,1999,1994247.0,3670807296.0,1.825,1.22
5436,23551,Lesotho,2000,1998632.0,3769602304.0,1.85,1.406
5437,23552,Lesotho,2001,1999478.0,3838921216.0,1.876,1.386
5438,23553,Lesotho,2002,1997537.0,3773087744.0,1.905,1.562
5439,23554,Lesotho,2003,1993034.0,3857951232.0,1.931,1.346
5440,23555,Lesotho,2004,1985386.0,3857815808.0,1.982,2.657
5441,23556,Lesotho,2005,1977428.0,3870538496.0,2.012,1.479
5442,23557,Lesotho,2006,1976787.0,3946096640.0,2.037,1.275
5443,23558,Lesotho,2007,1983471.0,4038812416.0,2.074,1.799
5444,23559,Lesotho,2008,1995016.0,4170596864.0,2.125,2.474
5445,23560,Lesotho,2009,2009178.0,4214040576.0,2.217,4.31
5446,23561,Lesotho,2010,2022752.0,4442653696.0,2.275,2.645
5447,23562,Lesotho,2011,2037687.0,4516049920.0,3.063,34.622
5448,23563,Lesotho,2012,2054722.0,4740080128.0,3.092,0.957
5449,23564,Lesotho,2013,2073948.0,4954224128.0,2.334,-24.526
5450,23565,Lesotho,2014,2095251.0,5134647808.0,2.473,5.965
5451,23566,Lesotho,2015,2118532.0,5279079936.0,2.242,-9.333
5452,23567,Lesotho,2016,2143876.0,5403951104.0,2.213,-1.307
5453,23568,Lesotho,2017,2170622.0,5327153664.0,2.514,13.576
5454,23569,Lesotho,2018,2198030.0,5360395776.0,2.371,-5.685
5455,23570,Lesotho,2019,2225710.0,,2.389,0.773
5456,23571,Lesotho,2020,2254104.0,,2.188,-8.409
5457,23572,Lesotho,2021,2281464.0,,2.282,4.302
5458,23703,Liberia,1980,1932174.0,7688403968.0,2.038,4.926
5459,23704,Liberia,1981,1989695.0,7388005888.0,1.935,-5.036
5460,23705,Liberia,1982,2047608.0,7519236096.0,0.597,-69.125
5461,23706,Liberia,1983,2109151.0,7261876224.0,0.707,18.264
5462,23707,Liberia,1984,2174201.0,7216527872.0,0.695,-1.569
5463,23708,Liberia,1985,2239733.0,7070846976.0,0.716,2.97
5464,23709,Liberia,1986,2305870.0,6987057152.0,0.723,0.949
5465,23710,Liberia,1987,2372454.0,7111704064.0,0.758,4.922
5466,23711,Liberia,1988,2439645.0,7312739840.0,0.809,6.687
5467,23712,Liberia,1989,2507604.0,7518947840.0,0.66,-18.487
5468,23713,Liberia,1990,2209737.0,3680819968.0,0.467,-29.18
5469,23714,Liberia,1991,1939244.0,2990947072.0,0.371,-20.603
5470,23715,Liberia,1992,2052633.0,1838477312.0,0.388,4.613
5471,23716,Liberia,1993,2132776.0,1167734016.0,0.425,9.442
5472,23717,Liberia,1994,2125202.0,865093568.0,0.423,-0.482
5473,23718,Liberia,1995,2142429.0,783478720.0,0.423,0.192
5474,23719,Liberia,1996,2203974.0,833012992.0,0.435,2.691
5475,23720,Liberia,1997,2383302.0,1626036736.0,0.454,4.307
5476,23721,Liberia,1998,2639227.0,1996596096.0,0.484,6.731
5477,23722,Liberia,1999,2789749.0,2325522432.0,0.391,-19.264
5478,23723,Liberia,2000,2895229.0,2767093248.0,0.413,5.791
5479,23724,Liberia,2001,2981655.0,3200677120.0,0.443,7.17
5480,23725,Liberia,2002,3060603.0,3998735616.0,0.432,-2.492
5481,23726,Liberia,2003,3085173.0,2541250560.0,0.464,7.475
5482,23727,Liberia,2004,3122448.0,2286431744.0,0.546,17.692
5483,23728,Liberia,2005,3266326.0,2369891584.0,0.651,19.049
5484,23729,Liberia,2006,3455400.0,2547129088.0,0.673,3.407
5485,23730,Liberia,2007,3632748.0,2664910080.0,0.625,-7.078
5486,23731,Liberia,2008,3783892.0,2922602240.0,0.531,-15.089
5487,23732,Liberia,2009,3905066.0,3108979968.0,0.471,-11.324
5488,23733,Liberia,2010,4019958.0,3260614912.0,0.757,60.808
5489,23734,Liberia,2011,4181148.0,3266880000.0,0.848,12.043
5490,23735,Liberia,2012,4331749.0,3532272896.0,0.963,13.513
5491,23736,Liberia,2013,4427319.0,3819599872.0,0.874,-9.181
5492,23737,Liberia,2014,4519410.0,3843632128.0,1.188,35.87
5493,23738,Liberia,2015,4612330.0,3857900032.0,1.203,1.302
5494,23739,Liberia,2016,4706106.0,3793504000.0,1.354,12.505
5495,23740,Liberia,2017,4796632.0,3885372928.0,1.228,-9.296
5496,23741,Liberia,2018,4889396.0,3936415744.0,1.082,-11.915
5497,23742,Liberia,2019,4985290.0,,1.106,2.286
5498,23743,Liberia,2020,5087591.0,,1.127,1.899
5499,23744,Liberia,2021,5193422.0,,1.195,6.021
5500,23875,Libya,1980,2962724.0,26794354688.0,26.781,3.295
5501,23876,Libya,1981,3112019.0,21659518976.0,28.668,7.048
5502,23877,Libya,1982,3265461.0,22274877440.0,30.565,6.618
5503,23878,Libya,1983,3423595.0,21733019648.0,30.146,-1.371
5504,23879,Libya,1984,3564551.0,20643919872.0,28.276,-6.203
5505,23880,Libya,1985,3684318.0,22390671360.0,31.002,9.64
5506,23881,Libya,1986,3800115.0,19866519552.0,33.895,9.333
5507,23882,Libya,1987,3911950.0,16966307840.0,32.348,-4.565
5508,23883,Libya,1988,4021580.0,18275176448.0,36.16,11.785
5509,23884,Libya,1989,4130046.0,19622825984.0,37.069,2.511
5510,23885,Libya,1990,4236988.0,20372078592.0,36.514,-1.497
5511,23886,Libya,1991,4341979.0,25389248512.0,42.62,16.723
5512,23887,Libya,1992,4444827.0,26617796608.0,37.024,-13.129
5513,23888,Libya,1993,4544972.0,27601942528.0,38.708,4.548
5514,23889,Libya,1994,4641297.0,30319529984.0,43.752,13.031
5515,23890,Libya,1995,4733065.0,31943534592.0,45.69,4.428
5516,23891,Libya,1996,4820077.0,35211735040.0,44.514,-2.573
5517,23892,Libya,1997,4902348.0,39983251456.0,45.506,2.228
5518,23893,Libya,1998,4980968.0,41617596416.0,45.808,0.662
5519,23894,Libya,1999,5058000.0,45257170944.0,45.055,-1.644
5520,23895,Libya,2000,5154789.0,49983479808.0,47.515,5.461
5521,23896,Libya,2001,5275920.0,54225657856.0,48.463,1.995
5522,23897,Libya,2002,5405326.0,57785786368.0,48.186,-0.571
5523,23898,Libya,2003,5542650.0,70475227136.0,49.474,2.672
5524,23899,Libya,2004,5687561.0,79415615488.0,50.629,2.335
5525,23900,Libya,2005,5837994.0,94523187200.0,56.989,12.561
5526,23901,Libya,2006,5973372.0,108872966144.0,53.256,-6.55
5527,23902,Libya,2007,6097177.0,123716337664.0,49.977,-6.156
5528,23903,Libya,2008,6228377.0,153726681088.0,53.591,7.23
